"","x"
"1252",30721.3858024691
"1253",29475.6
"1254",25795.0929752066
"1255",27842.427221172
"1256",26908.7520661157
"1257",25078.3446712018
"1258",25264.4263038549
"1259",24953.2335600907
"1260",20031.7975206612
"1261",19213.1001890359
"1262",19213.1001890359
"1263",17709.3075
"1264",20195.0103305785
"1265",21461.5075
"1266",23272.8117913832
"1267",24224.6485260771
"1268",19255.9421487603
"1269",21948.1285444234
"1270",22014.0351239669
"1271",23496.7482638889
"1272",23337.2417355372
"1273",23231.7315689981
"1274",21075.5165289256
"1275",21075.5165289256
"1276",20311.3232514178
"1277",20371.2899305556
"1278",17878.4120982987
"1279",17375.4876033058
"1280",21265.5495867769
"1281",20409.3648393195
"1282",18916.9943289225
"1283",18916.9943289225
"1284",18168.7777777778
"1285",16346.9829867675
"1286",16346.9829867675
"1287",17025.4102079395
"1288",17738.9380165289
"1289",17738.9380165289
"1290",15612.5475206612
"1291",16352.4988662132
"1292",16352.4988662132
"1293",15731.4075
"1294",17118.2995867768
"1295",16910.5124716553
"1296",16710.8241965974
"1297",17919.335
"1298",17919.335
"1299",20834.3310657596
"1300",20834.3310657596
"1301",23910.1493055556
"1302",24894.381852552
"1303",22532.6848072562
"1304",24704.4070247934
"1305",24704.4070247934
"1306",26293.9810964083
"1307",26807.1700680272
"1308",26807.1700680272
"1309",26807.1700680272
"1310",27404.4990548204
